source,subproject,id,site,subsite,year,month,day,SamplingType_1,SamplingType_2,SamplingType_3,latitude,longitude,seagrass,bathy_m,subObs,subObs_JT,SubObs_Jtcat,percent.cover,percent.cover.cat,percent.cover.notes,,
EAC_2019_2021,,4935,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14865,-64.60847,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,4936,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14852,-64.60482,1,,,soft,1,15,2,,,
EAC_2019_2021,,4937,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14797,-64.60182,0,,,soft,1,0,0,,,
EAC_2019_2021,,4938,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14914,-64.605,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,4939,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14991,-64.60824,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,4940,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.15132,-64.61096,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,4941,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.15272,-64.61293,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,4942,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.15321,-64.61505,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,4943,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.1515,-64.61349,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,4944,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.15122,-64.61322,1,,,soft,1,15,2,,,
EAC_2019_2021,,4945,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.1497,-64.61201,1,,,soft,1,15,2,,,
EAC_2019_2021,,4946,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14876,-64.61129,1,,,mixed,2,2.5,1,,,
EAC_2019_2021,,4947,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14793,-64.60927,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,4948,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14695,-64.60826,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,4949,Port Medway,,2020,8,9,Opportunistic kayak survey,,,44.14771,-64.60598,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,4950,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70872,-62.84139,0,,,soft,1,0,0,,,
EAC_2019_2021,,4951,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70872,-62.84139,0,,,soft,1,0,0,,,
EAC_2019_2021,,4952,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70875,-62.84136,0,,,mixed,2,0,0,,,
EAC_2019_2021,,4953,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70877,-62.84138,0,,,mixed,2,0,0,,,
EAC_2019_2021,,4954,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70871,-62.84139,0,,,soft,1,0,0,,,
EAC_2019_2021,,4955,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7087,-62.84142,0,,,soft,1,0,0,,,
EAC_2019_2021,,4956,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70869,-62.84141,0,,,soft,1,0,0,,,
EAC_2019_2021,,4957,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70866,-62.84142,0,,,mixed,2,0,0,,,
EAC_2019_2021,,4958,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70861,-62.84139,0,,,soft,1,0,0,,,
EAC_2019_2021,,4959,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70855,-62.84138,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,4960,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70847,-62.84137,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4961,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70846,-62.84138,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4962,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70838,-62.84136,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4963,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70832,-62.84134,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4964,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70823,-62.8413,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,4965,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70816,-62.84127,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,4966,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70806,-62.84121,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4967,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70795,-62.84116,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,4968,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70788,-62.84105,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4969,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70778,-62.84101,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4970,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70768,-62.84098,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4971,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70757,-62.84092,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4972,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70747,-62.84093,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4973,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7074,-62.84093,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4974,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70732,-62.8409,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4975,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70724,-62.84088,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4976,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70714,-62.84085,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4977,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70705,-62.84082,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4978,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70696,-62.84076,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4979,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70687,-62.84072,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4980,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70677,-62.84071,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4981,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70669,-62.84068,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4982,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7066,-62.84062,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4983,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7065,-62.84052,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,4984,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7064,-62.84046,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4985,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70629,-62.84043,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,4986,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70625,-62.84041,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4987,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70616,-62.84035,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4988,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70608,-62.84032,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,4989,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70599,-62.8403,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4990,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70589,-62.84027,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,4991,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70579,-62.84025,1,,,soft,1,15,2,,,
EAC_2019_2021,,4992,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70567,-62.84021,1,,,soft,1,15,2,,,
EAC_2019_2021,,4993,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70556,-62.8402,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,4994,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70545,-62.84014,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,4995,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70535,-62.84008,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,4996,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70525,-62.84002,1,,,mixed,2,15,2,,,
EAC_2019_2021,,4997,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70513,-62.83998,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4998,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70503,-62.83991,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,4999,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70496,-62.83988,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,5000,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70485,-62.83984,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,5001,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70476,-62.8398,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5002,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70467,-62.83972,0,,,soft,1,0,0,,,
EAC_2019_2021,,5003,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70454,-62.83966,0,,,soft,1,0,0,,,
EAC_2019_2021,,5004,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70444,-62.83962,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5005,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70442,-62.8396,0,,,mixed,2,0,0,,,
EAC_2019_2021,,5006,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7044,-62.83957,0,,,NA,NA,0,0,,,
EAC_2019_2021,,5007,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70431,-62.83943,0,,,NA,NA,NA,NA,,,
EAC_2019_2021,,5008,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7042,-62.83929,0,,,mixed,2,0,0,,,
EAC_2019_2021,,5009,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70413,-62.83919,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5010,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70406,-62.83909,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5011,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70398,-62.83897,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5012,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70394,-62.83888,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5013,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70391,-62.8388,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5014,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70387,-62.83869,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5015,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70384,-62.83853,0,,,mixed,2,0,0,,,
EAC_2019_2021,,5016,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7038,-62.83837,1,,,mixed,2,2.5,1,,,
EAC_2019_2021,,5017,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70376,-62.83818,0,,,mixed,2,0,0,,,
EAC_2019_2021,,5018,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70372,-62.83799,1,,,mixed,2,2.5,1,,,
EAC_2019_2021,,5019,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7037,-62.83782,1,,,mixed,2,2.5,1,,,
EAC_2019_2021,,5020,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70367,-62.83762,0,,,mixed,2,0,0,,,
EAC_2019_2021,,5021,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70356,-62.83743,0,,,mixed,2,0,0,,,
EAC_2019_2021,,5022,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70343,-62.83725,1,,,mixed,2,37.5,3,,,
EAC_2019_2021,,5023,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7033,-62.83711,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5024,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70321,-62.83699,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5025,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70311,-62.83684,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,5026,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70301,-62.83668,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,5027,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70294,-62.83652,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5028,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70289,-62.83641,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5029,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7028,-62.83624,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5030,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70268,-62.83606,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5031,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70258,-62.83594,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5032,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70251,-62.83582,1,,,mixed,2,87.5,5,,,
EAC_2019_2021,,5033,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70245,-62.83572,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5034,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70244,-62.83568,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5035,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70248,-62.83556,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5036,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70253,-62.83547,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5037,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7026,-62.83539,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5038,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70269,-62.83534,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5039,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70273,-62.8353,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5040,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70275,-62.83527,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5041,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70277,-62.83523,1,,,mixed,2,37.5,3,,,
EAC_2019_2021,,5042,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70277,-62.83517,1,,,mixed,2,37.5,3,,,
EAC_2019_2021,,5043,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70279,-62.83514,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5044,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70284,-62.83506,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5045,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70289,-62.83495,1,,,mixed,2,87.5,5,,,
EAC_2019_2021,,5046,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70289,-62.83502,1,,,mixed,2,37.5,3,,,
EAC_2019_2021,,5047,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7029,-62.83497,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5048,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.703,-62.83489,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5049,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7031,-62.83476,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5050,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70318,-62.83464,1,,,mixed,2,87.5,5,,,
EAC_2019_2021,,5051,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70322,-62.83445,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5052,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70328,-62.83426,1,,,soft,1,15,2,,,
EAC_2019_2021,,5053,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70334,-62.8341,0,,,mixed,2,NA,NA,,,
EAC_2019_2021,,5054,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7034,-62.83392,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,5055,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7035,-62.83375,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,5056,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70358,-62.83357,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5057,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70367,-62.8334,1,,,soft,1,15,2,,,
EAC_2019_2021,,5058,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70377,-62.83324,1,,,soft,1,15,2,,,
EAC_2019_2021,,5059,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70387,-62.83307,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,5060,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70395,-62.83288,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,5061,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70401,-62.83273,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5062,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70408,-62.83258,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,5063,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70418,-62.83241,1,,,soft,1,15,2,,,
EAC_2019_2021,,5064,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70426,-62.83223,1,,,soft,1,15,2,,,
EAC_2019_2021,,5065,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70434,-62.83205,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5066,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70442,-62.83188,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5067,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70451,-62.83173,1,,,soft,1,15,2,,,
EAC_2019_2021,,5068,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70459,-62.83157,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5069,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70464,-62.83145,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5070,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70467,-62.83138,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5071,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70469,-62.83129,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5072,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70477,-62.83115,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5073,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70488,-62.831,1,,,soft,1,15,2,,,
EAC_2019_2021,,5074,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70496,-62.83085,1,,,soft,1,15,2,,,
EAC_2019_2021,,5075,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70507,-62.8307,1,,,soft,1,15,2,,,
EAC_2019_2021,,5076,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70516,-62.8305,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5077,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70526,-62.83037,1,,,soft,1,15,2,,,
EAC_2019_2021,,5078,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70536,-62.83022,1,,,soft,1,15,2,,,
EAC_2019_2021,,5079,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70544,-62.83009,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5080,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70555,-62.82992,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5081,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70565,-62.82974,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5082,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70575,-62.82959,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5083,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70586,-62.82944,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5084,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70602,-62.82928,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,5085,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7061,-62.82923,1,,,soft,1,15,2,,,
EAC_2019_2021,,5086,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70624,-62.82915,1,,,soft,1,15,2,,,
EAC_2019_2021,,5087,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70638,-62.82907,1,,,soft,1,15,2,,,
EAC_2019_2021,,5088,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70652,-62.82899,1,,,soft,1,15,2,,,
EAC_2019_2021,,5089,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70666,-62.82894,1,,,soft,1,15,2,,,
EAC_2019_2021,,5090,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70675,-62.8289,1,,,mixed,2,2.5,1,,,
EAC_2019_2021,,5091,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70682,-62.82889,0,,,rock,3,0,0,,,
EAC_2019_2021,,5092,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70694,-62.82879,1,,,soft,1,15,2,,,
EAC_2019_2021,,5093,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70702,-62.82859,1,,,soft,1,15,2,,,
EAC_2019_2021,,5094,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70708,-62.82843,1,,,mixed,2,2.5,1,,,
EAC_2019_2021,,5095,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70714,-62.82829,1,,,mixed,2,2.5,1,,,
EAC_2019_2021,,5096,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7072,-62.82813,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5097,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70724,-62.82794,1,,,mixed,2,37.5,3,,,
EAC_2019_2021,,5098,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70728,-62.8278,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5099,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70731,-62.8277,1,,,mixed,2,37.5,3,,,
EAC_2019_2021,,5100,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70733,-62.82767,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5101,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70734,-62.82764,1,,,mixed,2,2.5,1,,,
EAC_2019_2021,,5102,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70736,-62.82761,0,,,rock,3,0,0,,,
EAC_2019_2021,,5103,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7074,-62.82752,0,,,rock,3,0,0,,,
EAC_2019_2021,,5104,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70744,-62.82743,0,,,rock,3,0,0,,,
EAC_2019_2021,,5105,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70745,-62.82734,0,,,rock,3,0,0,,,
EAC_2019_2021,,5106,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7075,-62.82721,0,,,rock,3,0,0,,,
EAC_2019_2021,,5107,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70757,-62.82706,0,,,rock,3,0,0,,,
EAC_2019_2021,,5108,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70767,-62.82693,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5109,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70774,-62.82691,1,,,mixed,2,87.5,5,,,
EAC_2019_2021,,5110,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70785,-62.8269,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5111,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70792,-62.82686,1,,,mixed,2,87.5,5,,,
EAC_2019_2021,,5112,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70802,-62.82685,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5113,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70811,-62.8268,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,5114,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70819,-62.82672,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5115,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70824,-62.82663,1,,,mixed,2,87.5,5,,,
EAC_2019_2021,,5116,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70831,-62.82654,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5117,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70836,-62.82645,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5118,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70842,-62.82638,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5119,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70851,-62.82628,1,,,mixed,2,87.5,5,,,
EAC_2019_2021,,5120,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70854,-62.82617,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5121,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70862,-62.82608,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5122,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70869,-62.82597,1,,,mixed,2,15,2,,,
EAC_2019_2021,,5123,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70876,-62.82591,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5124,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7088,-62.82584,1,,,mixed,2,62.5,4,,,
EAC_2019_2021,,5125,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70885,-62.82577,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,5126,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70891,-62.82567,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,5127,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70895,-62.82559,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5128,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70904,-62.82548,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5129,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.7091,-62.82537,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,5130,Owls Head,,2020,8,10,Opportunistic kayak survey,,,44.70916,-62.82526,1,,,soft,1,37.5,3,,,
